number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,critical_temp
4,76.4445625,77.9980964285714,59.3566724745425,66.1432292182881,1.1995407452483,1.1828853676075,121.3276,27.1415857142857,43.8233541228786,37.6616031500607,794.0,746.421428571429,741.629348855485,712.667096487998,1.31500430814302,1.29588963560582,810.6,211.607142857143,311.743492313793,249.607429429756,164.5,168.642857142857,139.000513752081,151.33271757344,1.25670056650299,1.21624241940537,205,55.2857142857143,77.5258021564434,65.165292189343,4235.85725,5550.63271428571,669.556587809389,1811.14325799418,1.01540712310099,0.829361348619737,8958.571,3839.79585714286,3194.93894591629,3243.8174895759,77.2375,81.7178571428571,53.5279646494387,59.3277612476474,1.10518217403612,0.972250893568233,127.05,48.075,54.8307552268797,51.4066303642649,8.1805,9.80314285714286,4.03556899860879,6.38927090645378,1.11209819664271,0.988950715857847,12.878,5.58257142857143,4.9481552875794,4.36066860628936,108.756645,178.932368571429,7.55238461047956,26.4703439416256,0.336261915781173,0.203268962663519,399.97342,171.424774285714,168.301046773239,191.535879909306,2.25,2.21428571428571,2.21336383940064,2.18154329728693,1.36892236074022,1.30851509953902,1,0.571428571428571,0.433012701892219,0.410325903324145,90.0
4,97.4816,96.0298428571429,70.1103882945279,76.2900353717751,1.15476159015656,1.17622827782518,157.0546,34.7973714285714,61.4203089521699,54.808414215451,790.9,743.764285714286,737.864919527106,709.565324319914,1.31369403205635,1.29429650812478,810.6,211.607142857143,313.560448717628,251.049880095407,167.0,170.785714285714,140.611449046856,152.834785756239,1.25460859180271,1.21722740654724,205,55.2857142857143,79.1612278833521,66.7020866791058,4760.35725,6000.20414285714,737.145436258023,1966.76350495918,1.03430323226115,0.886452422256506,8958.571,3839.79585714286,3358.66779585042,3208.36303944909,82.3375,86.0892857142857,60.7214928257155,66.0992556646102,1.1640132003214,1.03761438775987,127.05,48.075,51.12571973821,47.6462454620787,7.2555,9.01028571428571,3.65848472055263,5.8740006460441,1.10356440398226,0.941221805192283,12.878,5.58257142857143,4.59293378463047,4.33453809416827,114.256645,183.646654285714,9.29475656886456,31.6252796219496,0.454622773405078,0.286236993107582,399.97342,171.424774285714,165.549597553024,187.725044106739,2.25,2.21428571428571,2.21336383940064,2.18154329728693,1.36892236074022,1.30851509953902,1,0.571428571428571,0.433012701892219,0.410325903324145,90.0
4,76.4445625,51.2456653846154,59.3566724745425,34.93526616493,1.1995407452483,1.29188813799544,121.3276,14.2883192307692,43.8233541228786,44.1921252152174,794.0,1003.62307692308,741.629348855485,937.559192443233,1.31500430814302,0.890516212329374,810.6,659.715384615385,311.743492313793,342.396001400641,164.5,114.538461538462,139.000513752081,89.6851907721419,1.25670056650299,1.339742693422,205,22.6153846153846,77.5258021564434,79.2353994166121,4235.85725,2952.46176923077,669.556587809389,66.3421689582226,1.01540712310099,0.812798145814768,8958.571,2066.92284615385,3194.93894591629,3639.1292471846,77.2375,109.169230769231,53.5279646494387,86.5393772975223,1.10518217403612,0.762761032074798,127.05,74.3538461538461,54.8307552268797,49.4457143606911,8.1805,5.25030769230769,4.03556899860879,1.33691977973836,1.11209819664271,1.04292735932209,12.878,2.90353846153846,4.9481552875794,5.64855656694176,108.756645,96.3989276923077,7.55238461047956,1.09629540931362,0.336261915781173,0.203148213514574,399.97342,92.29338,168.301046773239,166.440382618967,2.25,2.07692307692308,2.21336383940064,2.06336223306145,1.36892236074022,1.20182302376485,1,0.846153846153846,0.433012701892219,0.266469355010596,91.6
5,72.89433,51.1523461538462,59.2234210415793,34.8819387410997,1.44775574440681,1.36958994774575,121.3276,19.9985115384615,39.8347297779162,44.171171004727,782.44,1003.45384615385,740.540285254181,937.34497747783,1.55112003835201,0.939092774024664,810.6,692.896153846154,279.788738872743,342.525935268208,161.4,114.615384615385,140.945228496831,89.7321369771171,1.50301899461572,1.42506886678896,205,36.0576923076923,69.6178138122708,79.2668700428529,5170.2858,2951.46176923077,1123.53310024957,66.3347435448057,1.30954321277507,1.01305738995742,8958.571,1894.61515384615,3414.48894488276,3637.48506543364,84.49,109.046153846154,62.210509235202,86.4481343358663,1.39018429137881,0.832019471809455,127.05,74.5480769230769,51.1421978409219,49.4268124897753,9.9844,5.32915384615385,5.39298870946592,1.34393890012003,1.37293807218046,1.23314770244261,16.978,2.65161538461538,5.70995739388658,5.78455528968375,105.205316,90.45662,12.4244037881723,1.06552060679801,0.738693887594424,0.308130454991683,399.97342,84.6010723076923,150.700503073611,160.919486227826,2.2,2.07692307692308,2.1689435423954,2.06336223306145,1.59416669911802,1.26556435333289,1,1.03846153846154,0.4,0.266469355010596,63.9
5,66.55195772,51.1050328407692,50.6977843160947,34.8203557969568,1.3836862714278,1.30404795456213,121.3276,21.0234556207692,43.907215928552,44.2109336256527,750.64,1002.97769230769,705.366436731606,936.639410120744,1.54199659612613,0.901770930984143,810.6,704.833846153846,292.006099936286,343.040410888232,155.2,114.434615384615,134.52082613918,89.6141437187032,1.49187332206461,1.36082267761168,205,38.4692307692308,71.7924787146954,79.213098384177,3928.6858,2928.38484615385,884.91709056393,66.0368021560702,1.27614721403569,0.838806451546993,8958.571,2032.46130769231,2922.93090805899,3619.96097302488,70.59,108.877307692308,51.4701127180447,86.2063543599321,1.34352118279876,0.77057050886944,127.05,76.5615384615385,50.8122662356246,49.6052950072014,8.6844,5.24107692307692,4.9045659331416,1.33587960599781,1.39642277844297,1.08530367687771,12.878,2.93153846153846,4.53905865130646,5.63767172976082,134.005316,95.7643123076923,15.0203776250529,1.09405502265338,0.866222799125826,0.257195914962309,399.97342,90.7549184615385,158.777125005586,165.593991272567,2.4,2.08076923076923,2.35215804504935,2.06658251797604,1.58902691517397,1.22835363014486,1,1.06538461538462,0.489897948556636,0.272480388523977,88.0
5,66.55195772,50.9644002969231,50.6977843160947,34.7058233964108,1.3836862714278,1.31337837503657,121.3276,20.9196804723077,43.907215928552,44.2292868814489,750.64,1002.33230769231,705.366436731606,935.72053014077,1.54199659612613,0.909921689909172,810.6,702.613846153846,292.006099936286,343.682400170539,155.2,114.330769230769,134.52082613918,89.5431529475085,1.49187332206461,1.3763560810797,205,38.0153846153846,71.7924787146954,79.1906548936502,3928.6858,2904.30792307692,884.91709056393,65.7328409287629,1.27614721403569,0.860156196472684,8958.571,1997.99976923077,2922.93090805899,3600.52965802011,70.59,108.585384615385,51.4701127180447,85.8746129693143,1.34352118279876,0.776196653517643,127.05,76.3923076923077,50.8122662356246,49.76265144361,8.6844,5.23184615384615,4.9045659331416,1.33484024155145,1.39642277844297,1.1167647704329,12.878,2.84,4.53905865130646,5.62675069297963,134.005316,95.1296969230769,15.0203776250529,1.09181921444192,0.866222799125826,0.298563357792511,399.97342,89.2164569230769,158.777125005586,164.740806879889,2.4,2.08461538461538,2.35215804504935,2.06980782878224,1.58902691517397,1.24705398598147,1,1.05384615384615,0.489897948556636,0.278308500232701,75.0
4,76.5177175,56.8088170714286,59.3100961333418,35.7734324182576,1.19727303349869,0.981879783570863,122.90607,34.8331599285714,44.2894585275144,52.5332069817455,787.05,1011.54071428571,734.219624171273,940.294344338809,1.31300802421591,0.786865234305601,772.0,738.578571428571,314.505965762178,353.819831451067,151.75,104.371428571429,131.302196551623,84.1108347003322,1.27527399052522,1.16005975115976,171,46.8428571428571,65.5796271718588,67.1114577035996,4434.35725,2961.47371428571,674.484751445268,53.4270174887903,0.995982779568411,0.769628332487839,8958.571,1623.48342857143,3402.85619588643,3581.84892090518,79.6075,111.779214285714,48.4772646848066,98.4119621279586,1.09667176877521,0.777657155958259,135.97,81.2886428571429,54.3730969207199,42.5578923529527,6.9055,3.83471428571429,3.47947484936327,1.03921119227177,1.08857534188499,0.96403104867923,12.878,1.74457142857143,4.59906411675245,4.6583013524026,112.006645,61.34376,8.33981834610162,0.629441022509672,0.403693221013522,0.283412116654505,399.97342,57.1276685714286,166.742351106334,138.437713993087,2.25,2.26428571428571,2.21336383940064,2.2262216392083,1.36892236074022,1.04883427304761,1,1.1,0.433012701892219,0.440952123830019,39.3
5,72.952854,56.7914863571429,59.1862406988543,35.763284836787,1.4457946011789,0.999169484785874,122.90607,36.5011120714286,40.250191507903,52.5317819426731,776.88,1011.50928571429,734.615272701362,940.254441788688,1.54969398257646,0.799005575102881,772.0,747.713571428571,282.037085504726,353.843895947761,151.2,104.385714285714,134.66503454858,84.1190096384077,1.52027198000205,1.18382426241838,171,51.0035714285714,58.6665151513195,67.1205297223143,5329.0858,2961.288,1130.14391299645,53.4259068904833,1.30020285201444,0.819924792672462,8958.571,1623.48342857143,3530.6799550011,3581.53923485332,86.386,111.756357142857,57.4684730300687,98.3926839795108,1.38443341960821,0.794590522192022,135.97,81.2886428571429,50.4870199556282,42.5552432594674,8.9644,3.84935714285714,4.78979196033283,1.04022230616128,1.33671075092445,1.03342731617315,16.978,1.76321428571429,5.82042863026427,4.69371210248567,107.805316,60.2401885714286,13.4503489422866,0.626121401577192,0.789555345837517,0.32045616546566,399.97342,55.6990971428571,149.375412914708,136.95737897616,2.2,2.26428571428571,2.1689435423954,2.2262216392083,1.59416669911802,1.06358592593562,1,1.13571428571429,0.4,0.440952123830019,22.6
5,72.952854,56.7741556428571,59.1862406988543,35.7531401338048,1.4457946011789,1.01124890458751,122.90607,36.2914927857143,40.250191507903,52.530351147226,776.88,1011.47785714286,734.615272701362,940.214540931878,1.54969398257646,0.807475612323536,772.0,745.084285714286,282.037085504726,353.867956016659,151.2,104.4,134.66503454858,84.1271853710253,1.52027198000205,1.20038893156208,171,50.4714285714286,58.6665151513195,67.1295974749056,5329.0858,2961.10228571429,1130.14391299645,53.4247963152625,1.30020285201444,0.855055996773329,8958.571,1623.48342857143,3530.6799550011,3581.22951239071,86.386,111.7335,57.4684730300687,98.3734096075044,1.38443341960821,0.806403252209396,135.97,81.2886428571429,50.4870199556282,42.5525817233388,8.9644,3.864,4.78979196033283,1.04123440382704,1.33671075092445,1.07996269716613,16.978,1.655,5.82042863026427,4.72881235467366,107.805316,59.1366171428571,13.4503489422866,0.622819288056433,0.789555345837517,0.350986480514565,399.97342,54.2705257142857,149.375412914708,135.451876755589,2.2,2.26428571428571,2.1689435423954,2.2262216392083,1.59416669911802,1.07388351511018,1,1.12857142857143,0.4,0.440952123830019,4.2
5,66.55195772,50.9362737881538,50.6977843160947,34.682962162917,1.3836862714278,1.31509691307722,121.3276,20.8989254426154,43.907215928552,44.2329029641563,750.64,1002.20323076923,705.366436731606,935.536862347962,1.54199659612613,0.911389871959182,810.6,702.169846153846,292.006099936286,343.810508796332,155.2,114.31,134.52082613918,89.5289615432147,1.49187332206461,1.37917409722266,205,37.9246153846154,71.7924787146954,79.186149089928,3928.6858,2899.49253846154,884.91709056393,65.6722167824216,1.27614721403569,0.864197979800272,8958.571,1991.10746153846,2922.93090805899,3596.61145595688,70.59,108.527,51.4701127180447,85.8084180425051,1.34352118279876,0.777206834351949,127.05,76.3584615384615,50.8122662356246,49.7938576865429,8.6844,5.23,4.9045659331416,1.33463246572206,1.39642277844297,1.12249174636136,12.878,2.82169230769231,4.53905865130646,5.62456212312773,134.005316,95.0027738461539,15.0203776250529,1.09137260138977,0.866222799125826,0.30619916225236,399.97342,88.9087646153846,158.777125005586,164.569345553186,2.4,2.08538461538462,2.35215804504935,2.07045349474052,1.58902691517397,1.25038545418115,1,1.05153846153846,0.489897948556636,0.279453185417946,82.0
5,66.55195772,50.9081472793846,50.6977843160947,34.6601159884521,1.3836862714278,1.31677721824125,121.3276,20.8781704129231,43.907215928552,44.2365008678402,750.64,1002.07415384615,705.366436731606,935.353230606364,1.54199659612613,0.912816134211011,810.6,701.725846153846,292.006099936286,343.938521263466,155.2,114.289230769231,134.52082613918,89.5147723880706,1.49187332206461,1.38191749330454,205,37.8338461538462,71.7924787146954,79.1816375820652,3928.6858,2894.67715384615,884.91709056393,65.6116485485751,1.27614721403569,0.868182417090974,8958.571,1984.21515384615,2922.93090805899,3592.68252648354,70.59,108.468615384615,51.4701127180447,85.7422741408846,1.34352118279876,0.778187043879134,127.05,76.3246153846154,50.8122662356246,49.8249759697938,8.6844,5.22815384615385,4.9045659331416,1.33442472223421,1.39642277844297,1.128072904718,12.878,2.80338461538462,4.53905865130646,5.62237209515089,134.005316,94.8758507692308,15.0203776250529,1.0909261710265,0.866222799125826,0.313672511560636,399.97342,88.6010723076923,158.777125005586,164.397607407273,2.4,2.08615384615385,2.35215804504935,2.07109936211099,1.58902691517397,1.25361134764805,1,1.04923076923077,0.489897948556636,0.28059109206592,51.0
5,66.55195772,50.8800207706154,50.6977843160947,34.6372848630965,1.3836862714278,1.31842231785497,121.3276,20.8574153832308,43.907215928552,44.2400805969361,750.64,1001.94507692308,705.366436731606,935.169634908901,1.54199659612613,0.914203823513747,810.6,701.281846153846,292.006099936286,344.066437679268,155.2,114.268461538462,134.52082613918,89.5005854817198,1.49187332206461,1.38459225769248,205,37.7430769230769,71.7924787146954,79.1771203690866,3928.6858,2889.86176923077,884.91709056393,65.5511361756562,1.27614721403569,0.872114663050125,8958.571,1977.32284615385,2922.93090805899,3588.74283436721,70.59,108.410230769231,51.4701127180447,85.676181225121,1.34352118279876,0.779139597822747,127.05,76.2907692307692,50.8122662356246,49.8560064580663,8.6844,5.22630769230769,4.9045659331416,1.33421701108288,1.39642277844297,1.133520044246,12.878,2.78507692307692,4.53905865130646,5.62018060734454,134.005316,94.7489276923077,15.0203776250529,1.09047992327736,0.866222799125826,0.320997225008077,399.97342,88.29338,158.777125005586,164.225591573703,2.4,2.08692307692308,2.35215804504935,2.07174543095648,1.58902691517397,1.25674018336618,1,1.04692307692308,0.489897948556636,0.281722302314357,45.0
5,66.55195772,50.8659575162308,50.6977843160947,34.6258749407366,1.3836862714278,1.31923247944196,121.3276,20.8470378683846,43.907215928552,44.241863647393,750.64,1001.88053846154,705.366436731606,935.077850574508,1.54199659612613,0.914884104134481,810.6,701.059846153846,292.006099936286,344.130359901395,155.2,114.258076923077,134.52082613918,89.4934928717304,1.49187332206461,1.38590551466781,205,37.6976923076923,71.7924787146954,79.1748596228738,3928.6858,2887.45407692308,884.91709056393,65.5209009209429,1.27614721403569,0.874062598282223,8958.571,1973.87669230769,2922.93090805899,3586.76894123893,70.59,108.381038461538,51.4701127180447,85.6431538746526,1.34352118279876,0.779606126412465,127.05,76.2738461538462,50.8122662356246,49.8714888303163,8.6844,5.22538461538462,4.9045659331416,1.33411316763183,1.39642277844297,1.136196531336,12.878,2.77592307692308,4.53905865130646,5.61908431547158,134.005316,94.6854661538462,15.0203776250529,1.09025686785975,0.866222799125826,0.324607555087355,399.97342,88.1395338461539,158.777125005586,164.139479251278,2.4,2.08730769230769,2.35215804504935,2.072068540952,1.58902691517397,1.25827049963434,1,1.04576923076923,0.489897948556636,0.282285421464867,45.0
5,66.55195772,50.7393882267692,50.6977843160947,34.5233546262287,1.3836862714278,1.32619762050364,121.3276,20.7536402347692,43.907215928552,44.2577067771637,750.64,1001.29969230769,705.366436731606,934.252196836029,1.54199659612613,0.920650002571959,810.6,699.061846153846,292.006099936286,344.704582728097,155.2,114.164615384615,134.52082613918,89.4296846693919,1.49187332206461,1.39709103718912,205,37.2892307692308,71.7924787146954,79.1544486932288,3928.6858,2865.78484615385,884.91709056393,65.2494104234574,1.27614721403569,0.891125297112915,8958.571,1942.86130769231,2922.93090805899,3568.8816832394,70.59,108.118307692308,51.4701127180447,85.3464800596619,1.34352118279876,0.783547093069666,127.05,76.1215384615385,50.8122662356246,50.0098476785163,8.6844,5.21707692307692,4.9045659331416,1.33317894019773,1.39642277844297,1.15904952584656,12.878,2.72215384615385,4.53905865130646,5.60920121094368,134.005316,94.1143123076923,15.0203776250529,1.08825142113038,0.866222799125826,0.355746150502874,399.97342,86.7549184615385,158.777125005586,163.361316339562,2.4,2.09076923076923,2.35215804504935,2.07497879950966,1.58902691517397,1.27114871780008,1,1.03538461538462,0.489897948556636,0.287280659834234,20.0
4,76.4445625,51.2456653846154,59.3566724745425,34.93526616493,1.1995407452483,1.29188813799544,121.3276,14.2883192307692,43.8233541228786,44.1921252152174,794.0,1003.62307692308,741.629348855485,937.559192443233,1.31500430814302,0.890516212329374,810.6,659.715384615385,311.743492313793,342.396001400641,164.5,114.538461538462,139.000513752081,89.6851907721419,1.25670056650299,1.339742693422,205,22.6153846153846,77.5258021564434,79.2353994166121,4235.85725,2952.46176923077,669.556587809389,66.3421689582226,1.01540712310099,0.812798145814768,8958.571,2066.92284615385,3194.93894591629,3639.1292471846,77.2375,109.169230769231,53.5279646494387,86.5393772975223,1.10518217403612,0.762761032074798,127.05,74.3538461538461,54.8307552268797,49.4457143606911,8.1805,5.25030769230769,4.03556899860879,1.33691977973836,1.11209819664271,1.04292735932209,12.878,2.90353846153846,4.9481552875794,5.64855656694176,108.756645,96.3989276923077,7.55238461047956,1.09629540931362,0.336261915781173,0.203148213514574,399.97342,92.29338,168.301046773239,166.440382618967,2.25,2.07692307692308,2.21336383940064,2.06336223306145,1.36892236074022,1.20182302376485,1,0.846153846153846,0.433012701892219,0.266469355010596,92.4
4,76.4445625,51.79638828125,59.3566724745425,35.3641673473087,1.1995407452483,1.28945925101998,121.3276,14.51157421875,43.8233541228786,44.3141564162387,794.0,998.7875,741.629348855485,932.637282988302,1.31500430814302,0.901525953501147,810.6,649.50625,311.743492313793,342.851187425026,164.5,115.578125,139.000513752081,90.5654612760871,1.25670056650299,1.33870314115859,205,22.96875,77.5258021564434,79.4108786406773,4235.85725,2998.57165625,669.556587809389,70.4421740324466,1.01540712310099,0.812742640838855,8958.571,2099.24084375,3194.93894591629,3648.55995321009,77.2375,108.6484375,53.5279646494387,85.867609721279,1.10518217403612,0.77107821998439,127.05,73.2890625,54.8307552268797,49.6533003126035,8.1805,5.328875,4.03556899860879,1.37495656687631,1.11209819664271,1.04113496172255,12.878,2.952375,4.9481552875794,5.65716290284936,108.756645,97.904745625,7.55238461047956,1.16189743429045,0.336261915781173,0.203111620258989,399.97342,93.735879375,168.301046773239,167.295738990658,2.25,2.078125,2.21336383940064,2.06436803268003,1.36892236074022,1.2099142117597,1,0.828125,0.433012701892219,0.268368188083089,91.6
4,96.03285,57.2728307692308,69.5159297775648,36.6755216155718,1.15978434520397,1.33710775361108,151.2596,12.5121692307692,59.6638915296974,53.3182231896719,785.4,1000.97692307692,731.040719484406,933.41989500172,1.31118116342259,0.884724945565356,810.6,662.361538461538,316.982341779475,345.504910693914,168.0,115.615384615385,141.24059875603,90.1274509998805,1.25366237079374,1.3451629421374,205,21.5384615384615,79.8717722352522,80.6354936751595,5384.35725,3305.84638461538,798.942947407027,70.0484337468342,1.02538153140938,0.919686747733368,9064.571,2066.92284615385,3834.99824183567,3976.90743931587,82.3375,110.738461538462,60.7214928257155,89.9629157631912,1.1640132003214,0.802321609327215,127.05,74.3538461538461,51.12571973821,47.2166412720955,10.3055,5.90415384615385,4.63865243992239,1.39545793854822,1.06218814610639,1.09854751023468,19.678,2.90353846153846,7.19124403354524,6.71403560685952,108.256645,96.2450815384615,7.31972361760292,1.0857909984195,0.322568040177833,0.196502421896944,399.97342,92.29338,168.575647677736,166.514610257799,2.25,2.07692307692308,2.21336383940064,2.06336223306145,1.36892236074022,1.20182302376485,1,0.846153846153846,0.433012701892219,0.266469355010596,86.0
5,61.357238,50.7104080365297,26.2701512523221,33.6401527827151,1.21766692803862,1.29361789899489,136.31906,20.8913918112633,49.4661352395412,44.2576538067725,897.46,1006.90121765601,831.170151425455,940.916514980407,1.53485920165081,0.951292821041102,810.6,685.549315068493,347.221961287013,342.02895263846,142.2,113.882800608828,114.622083458931,89.1839642012875,1.4282570381417,1.36435880329077,205,37.9436834094368,82.4461036071445,79.0650077948874,3388.70378,2921.00575235921,112.559399711834,61.8347015593902,1.01547149006152,0.812803103125446,8959.9101,2045.66114261796,3322.16554395447,3632.36036972145,76.65,108.797716894977,57.156068335311,86.3988919503282,1.38270603676642,0.80028228949586,127.05,75.1216133942161,49.0561922696819,49.3117238951235,6.656,5.20031354642313,2.71675616636258,1.32453145721189,1.1786260161064,1.05062180901529,12.878,2.98492237442922,5.37436448335987,5.63900129377413,87.041416,95.3737694063927,3.57900842013329,1.07542550259121,0.339767082965526,0.20338228845813,399.97342,91.3222777777778,156.67290307537,165.845814473022,2.0,2.06544901065449,1.8881750225898,2.04749964824093,1.55711309805765,1.22793872291912,2,1.05479452054795,0.632455532033676,0.287183596105224,92.5
5,61.357238,49.4567849554896,26.2701512523221,30.7916766002748,1.21766692803862,1.29692171226667,136.31906,20.3390347774481,49.4661352395412,44.3854941552617,897.46,1014.57893175074,831.170151425455,948.826807968454,1.53485920165081,1.0361646779537,810.6,636.224035608309,347.221961287013,341.044445620322,142.2,112.347181008902,114.622083458931,88.0209802845051,1.4282570381417,1.40253955057021,205,35.6498516320475,82.4461036071445,78.6430990749515,3388.70378,2847.33280059347,112.559399711834,52.4401553532722,1.01547149006152,0.812813757026291,8959.9101,1994.06208071217,3322.16554395447,3615.38645770438,76.65,107.927596439169,57.156068335311,86.0707539663244,1.38270603676642,0.859183114051182,127.05,71.7062314540059,49.0561922696819,48.9854453147041,6.656,5.08322255192878,2.71675616636258,1.2959642545004,1.1786260161064,1.06442447452834,12.878,2.89556083086053,5.37436448335987,5.6148164021099,87.041416,92.9727522255193,3.57900842013329,1.02808791065507,0.339767082965526,0.20386553924239,399.97342,89.0143442136498,156.67290307537,164.419852395362,2.0,2.03857566765579,1.8881750225898,2.0108236128906,1.55711309805765,1.26884170838663,2,1.00296735905045,0.632455532033676,0.329096038765858,93.6
5,61.357238,47.6572564285714,26.2701512523221,27.1191606527435,1.21766692803862,1.30125830134875,136.31906,19.5461471428571,49.4661352395412,44.5066822042372,897.46,1025.6,831.170151425455,960.298121893067,1.53485920165081,1.11478441120966,810.6,612.592857142857,347.221961287013,339.322705652641,142.2,110.142857142857,114.622083458931,86.3780202167831,1.4282570381417,1.44331662443495,205,32.3571428571429,82.4461036071445,77.9806360055927,3388.70378,2741.57806428571,112.559399711834,41.3933315564663,1.01547149006152,0.812828950003363,8959.9101,1919.99357857143,3322.16554395447,3588.23767275358,76.65,106.678571428571,57.156068335311,85.6019015492422,1.38270603676642,0.922589765870546,127.05,69.0428571428571,49.0561922696819,48.4859615702087,6.656,4.91514285714286,2.71675616636258,1.25603073472901,1.1786260161064,1.08158954207342,12.878,2.76728571428571,5.37436448335987,5.57562002775275,87.041416,89.5261828571429,3.57900842013329,0.963755464309224,0.339767082965526,0.204536835123306,399.97342,85.7013928571428,156.67290307537,162.288964876178,2.0,2.0,1.8881750225898,1.95932193351547,1.55711309805765,1.31297687658714,2,0.928571428571429,0.632455532033676,0.377964473009227,93.2
4,76.4445625,46.5461633333333,59.3566724745425,31.4805763636058,1.1995407452483,1.30948521902609,121.3276,12.38321,43.8233541228786,42.8498072789617,794.0,1044.88666666667,741.629348855485,980.630154267995,1.31500430814302,0.793890287150258,810.6,746.833333333333,311.743492313793,335.665205955114,164.5,105.666666666667,139.000513752081,82.5132075330693,1.25670056650299,1.34275027146283,205,19.6,77.5258021564434,77.1541026488907,4235.85725,2558.99073333333,669.556587809389,39.7699771134249,1.01540712310099,0.81334233176355,8958.571,1791.1426,3194.93894591629,3533.24495593009,77.2375,113.613333333333,53.5279646494387,92.4898153337805,1.10518217403612,0.688042768690677,127.05,83.44,54.8307552268797,47.4053810822733,8.1805,4.57986666666667,4.03556899860879,1.05229708049755,1.11209819664271,1.05980765162608,12.878,2.4868,4.9481552875794,5.52935123218709,108.756645,83.5492813333333,7.55238461047956,0.667643430030584,0.336261915781173,0.203507964998385,399.97342,79.984052,168.301046773239,158.372929123787,2.25,2.06666666666667,2.21336383940064,2.05479931812743,1.36892236074022,1.12372066358246,1,1.0,0.433012701892219,0.249443825784929,90.0
4,92.2091,55.7902091603053,67.8691079491572,36.1781896133552,1.17228029225009,1.33423064111802,135.9646,12.2945236641221,55.3076953283176,50.9211647420374,776.875,1000.75648854962,720.069665798359,931.543849023371,1.30678030232289,0.873438508299225,810.6,669.932061068702,322.770587066108,348.541568177994,169.25,115.480916030534,142.015397971922,89.844992952499,1.25239790075104,1.34742668165262,205,20.9923664122137,80.8033879240221,81.0771333003274,4428.85725,2988.86609923664,696.75085366071,65.2147425165933,1.02662160472379,0.837771376218349,8958.571,2051.13390076336,3226.53575365789,3664.95733990372,82.3375,110.980916030534,60.7214928257155,90.2793330872405,1.1640132003214,0.798032159622139,127.05,74.8740458015267,51.12571973821,47.1172447232001,7.6555,5.05161832061069,3.83529965526993,1.29838436449385,1.11155740981811,1.01751068275698,12.878,2.87967938931298,4.68301620219277,5.49373697597465,108.006645,95.4342532824428,7.19455400938082,1.04992867725804,0.315454762294996,0.193112444394725,399.97342,91.588647480916,168.714447551086,166.126315008474,2.25,2.0763358778626,2.21336383940064,2.06287102824422,1.36892236074022,1.19779024450509,1,0.854961832061069,0.433012701892219,0.26553476535765,94.9
4,93.5306,56.2551798165138,68.4517610081161,36.3181699033182,1.16810327386202,1.3355978654548,141.2506,12.3377865443425,56.763654304317,51.7123001752911,788.7,1003.89510703364,735.158015772234,936.97825719872,1.31271831332752,0.882647947505432,810.6,665.332415902141,314.899087010426,344.087954903981,169.75,115.737003058104,142.321797590921,89.9904454218156,1.25186775273773,1.34803232154777,205,20.8715596330275,81.1892080266829,81.3151715997866,5093.10725,3196.56860244648,771.937882361276,67.6850890857187,1.03227077724971,0.900482920444977,8958.571,2054.27237614679,3580.10255446791,3853.77521129007,82.3375,110.932721712538,60.7214928257155,90.2163481786402,1.1640132003214,0.798886706836433,127.05,74.7706422018349,51.12571973821,47.1371184461432,7.8305,5.11251987767584,3.90551728529137,1.30913880803704,1.11278135480569,1.02688998830699,12.878,2.88442201834862,4.75374491848269,5.53896213785485,107.256645,95.3507787767584,6.77360768587578,1.03655845867392,0.292895082607709,0.182492692410578,399.97342,91.7287319266055,169.136815270857,166.325792120263,2.25,2.07645259938838,2.21336383940064,2.06296865903271,1.36892236074022,1.19859604879901,1,0.853211009174312,0.433012701892219,0.265720905152642,93.8
