x1,x2
24.44635828,50.74629851
39.29860882,28.18756304
63.20780869,44.63609103
0.585539064,37.79360447
49.96498434,44.14029771
56.67604951,62.49334185
2.948905059,38.78318223
16.60868668,39.3273514
46.91628243,17.32903353
49.68220247,59.59652705
